,wbcode,year,Democracy,Protest,Within,Credibility,Adverse,Flexibility,Regime,Violence,Transparency,Democracy.rfI,Protest.rfI,Within.rfI,Credibility.rfI,Adverse.rfI,Flexibility.rfI,Regime.rfI,Violence.rfI,Transparency.rfI
2696,DOM,1967,,,,,,,,,,-0.041030076,-0.210286468,-0.809801034,-0.66091179,0.400189153,-0.102255651,0.238576724,0.40818171,-0.489158484
2697,DOM,1968,,,,,,,,,,0.301428263,-0.236165052,-0.782052239,-0.674156984,-0.690257352,-0.083178511,-0.298352855,0.017822433,-0.679652811
2698,DOM,1969,,,,,,,,,,-0.638343395,0.729337821,-0.834517712,-0.60717078,0.450160314,-0.168299346,-0.013979434,0.153572204,-0.323825105
2699,DOM,1970,,,,,,,,,,-0.517019295,0.714173804,-0.813233845,0.927905002,-0.284058205,-0.389150223,0.071868348,-0.5059315,-0.426283908
2700,DOM,1971,,,,,,,,,,0.345149914,-0.235924936,-0.765927935,-0.653597097,-0.101151372,-0.07285097,0.055245163,-0.090387459,-0.595602567
2701,DOM,1972,,,,,,,,,,0.701129696,0.063620829,-0.838563559,-0.696230136,0.294616394,-0.061940683,0.007563986,-0.587433452,-0.979224125
2702,DOM,1973,,,,,,,,,,0.150889295,0.189683789,-0.79472235,0.185309486,0.477321205,-0.208812382,-0.178621728,-0.167673283,-0.477267846
2703,DOM,1974,,,,,,,,,,0.596427142,0.014240354,-0.822790963,-0.317016577,0.016956544,-0.194528344,-0.19916142,-0.22254573,-0.422901063
2704,DOM,1975,,,,,,,,,,0.250448096,-0.422314831,-0.26765902,0.295168334,-1.256730619,-0.458005468,0.410370195,-0.344442835,-1.011054551
2705,DOM,1976,,,,,,,,,,0.302142119,-0.432855473,-0.262410264,-0.541878626,-1.282421919,-0.310566142,0.39900264,-0.597397539,-0.791265604
2706,DOM,1977,,,,,,,,,,0.303852738,-0.432521887,-0.25893856,-0.536628817,-1.283945441,-0.305554484,0.38831021,-0.688782976,-0.77399497
2707,DOM,1978,,,,,,,,,,0.387664003,-0.514437738,-0.144816928,1.666429205,-1.289124404,-0.590077989,0.410562908,-0.59119997,-0.636628621
2708,DOM,1979,0.373897093,0.641514927,-1.137799241,-0.097653126,-1.013097024,1.204613837,0.028207658,0.453256632,-0.850112842,0.422195943,0.579462456,-0.482086158,-0.707667925,-1.266140972,-0.396159372,0.576278394,1.529452276,-0.975263517
2709,DOM,1980,0.487247105,-0.280095511,-1.145298913,1.367146722,-0.999186259,0.491244017,0.079665132,0.358077708,-0.68230313,0.678509179,-0.369556856,1.646075235,-0.615010614,-1.081679212,-0.284502908,0.685570041,0.227894564,-0.90563139
2710,DOM,1981,0.426905079,0.311340508,-1.034401455,-0.019559317,-1.124954028,0.395489927,0.287685928,0.430926221,-0.68140766,0.55661973,0.202451818,-0.261144295,-0.513502487,-1.193778793,-0.426349976,0.609745874,0.102769374,-0.730632154
2711,DOM,1982,0.391708292,-0.398502989,-1.149621453,0.075750794,0.449662798,0.377516687,3.004835708,0.044120732,-0.64662911,0.459006332,-0.512518331,-0.168837303,2.472694445,-1.371649521,-0.675892649,0.387448713,0.013758731,-0.649826731
2712,DOM,1983,0.418524088,-0.2565905,-0.971483551,-0.009328866,-1.074493886,1.283246514,0.146091873,0.438282624,-0.960842468,0.499886606,-0.330018556,-0.406051629,-0.65056769,-1.270990141,-0.356512231,0.580368084,1.589412601,-0.990209442
2713,DOM,1984,0.46111586,0.658238317,-0.926995204,1.251417166,-1.071502483,0.454785864,0.055078036,0.419794532,-0.793754383,0.665585407,0.563097291,1.548832964,-0.67918723,-0.97844655,-0.34116178,0.7355203,0.168708074,-0.88625299
2714,DOM,1985,0.561751897,-0.004005949,-0.850182808,2.540931891,-1.005936686,0.465263112,0.026418733,0.155998445,-0.801851917,0.78960573,-0.002263436,3.156061452,-0.657559408,-0.909721608,-0.21143001,0.268866474,0.192945502,-0.964751284
2715,DOM,1986,0.377821462,0.592334466,-0.826848553,-0.042964892,-0.334631059,0.288815754,2.111441002,0.26108578,-0.831274885,0.492062556,0.452871887,-0.287731521,1.558866555,-1.199025231,-0.722171077,0.52766597,-0.111225253,-0.727201482
2716,DOM,1987,0.918433486,0.446122037,-0.254656304,1.488402361,-0.524985912,0.765278482,-0.336047584,0.407320768,0.818156445,1.131377508,0.529245615,1.426858841,-0.551071541,-0.801616785,-0.074107508,0.145829929,1.63769093,0.744680402
2717,DOM,1988,0.967055213,0.327400813,-0.224670195,2.788329731,-0.689119296,-0.072933283,-0.222740684,0.448376965,1.067181601,1.336520075,0.387684499,3.456383922,-0.535944833,-0.588890648,-0.013276611,0.322297346,0.173071511,0.991570173
2718,DOM,1989,0.952915525,0.062976328,-0.321838178,1.665274587,-0.550769434,-0.087507785,-0.253266697,0.530384763,0.985567417,1.281501494,0.011924696,1.947327962,-0.462923746,-0.678609842,-0.076524271,0.69235819,0.151241699,0.875098041
2719,DOM,1990,0.985130276,0.132719236,-0.229875524,3.09301766,-0.33831375,-0.176647592,0.625588456,0.277215039,0.993610701,1.327661082,0.186625753,3.602151136,0.784026003,-0.598917153,-0.246516009,0.241519385,0.004773207,0.76932884
2720,DOM,1991,1.023003472,-0.004953657,-0.403795273,2.056474439,-0.331052624,-0.258054751,-0.315790912,0.588624126,1.721264856,1.364069577,0.038681419,2.230953686,-0.349184251,-0.268694019,-0.014292241,0.720258167,0.064057399,1.328626105
2721,DOM,1992,0.950291013,0.513137465,-0.299980337,0.739234033,-0.554317712,-0.361519183,-0.009544398,0.726523877,1.80158904,1.24640068,0.560543958,0.380902637,-0.239623148,-0.395128818,-0.157080488,0.680892936,-0.084372292,1.606904133
2722,DOM,1993,0.975368829,-0.510532837,-0.24850707,0.303114252,-0.549484559,-0.525700735,-0.039284688,0.619777482,1.632078865,1.265002495,-0.585850205,0.143164794,-0.257655942,-0.453302403,-0.10024038,0.585708475,-0.290219786,1.526134749
2723,DOM,1994,0.929783029,-0.234988715,-0.218549467,0.487182635,-0.375298745,-0.720506091,0.880123989,0.595215684,1.590626891,1.204868603,-0.303496952,0.224389805,0.990652813,-0.455851052,-0.373932114,0.577795894,-0.543991773,1.454302093
2724,DOM,1995,0.933984702,1.619314732,-0.200468024,0.225122317,-0.593489557,-0.968883149,-0.146014107,1.489912222,0.798659928,1.145678652,1.656692484,-0.067545388,-0.391497717,-0.684362793,-0.2391701,1.362620411,-0.754954293,0.693346935
2725,DOM,1996,1.00084756,-0.592315065,-0.345329513,0.571932101,0.115760474,-0.798743229,1.691085741,1.011985645,0.741371794,1.276764937,-0.638418129,0.512824756,1.469750286,-0.946518071,-0.323059348,1.021175132,-0.826938202,0.558167517
2726,DOM,1997,0.983773993,0.122660926,-0.699933748,0.342571965,-0.813704038,0.488774355,0.054614299,0.696355257,0.518300376,1.223942219,0.1046794,0.06560459,-0.418377427,-1.092404994,-0.236540583,0.691676657,0.692101397,0.416401057
2727,DOM,1998,0.995897799,-0.461164267,-0.704204685,0.208933886,-0.857982981,0.120966921,0.477382641,0.566033538,0.537625491,1.26145581,-0.576943959,0.011149134,0.012333542,-1.151509099,-0.328269232,0.62087413,0.105025456,0.491059446
2728,DOM,1999,1.004004979,-0.178745996,-0.714900193,0.212538228,-0.827611595,0.129567234,0.101366259,0.641968392,0.569401562,1.253198476,-0.246683311,0.037350301,-0.377301323,-1.099586548,-0.223924563,0.653916856,0.14787059,0.487573409
2729,DOM,2000,0.990520322,-0.35433561,-0.800653538,0.249722324,0.149629603,0.134537409,1.466285553,0.686196478,0.572884408,1.171299903,-0.388656504,0.087014266,1.355372314,-1.153890517,-0.3764348,0.711443941,0.144442114,0.417323135
2730,DOM,2001,0.82818767,-0.309511541,-1.082569551,0.0327009,-0.964146866,1.112159981,0.051268898,0.462039382,-0.785296548,0.939454072,-0.377489926,-0.295775946,-0.62001632,-1.395507016,-0.302440534,0.584510943,1.299026774,-0.87980129
2731,DOM,2002,0.761230941,-0.114003458,-0.46751855,0.654457445,-0.683618228,0.585848963,0.110962644,-0.255794513,-0.627535798,0.903256976,-0.088741326,0.745660756,-0.291640235,-1.104247069,-0.164364919,-0.455547101,0.333897622,-0.621928443
2732,DOM,2003,0.997303958,0.343126582,0.477542353,2.455286144,-0.056697385,-0.097015653,-0.84252197,-0.23781783,1.278645878,1.329660393,0.45941874,3.22961824,-0.740198876,1.176614232,0.208050224,-0.41309124,-0.004863249,0.757562411
2733,DOM,2004,0.910522477,0.084857217,0.36092464,1.191427031,0.844040531,0.015246337,-0.087577995,-0.423939083,1.318072831,1.127108627,0.155137976,1.392064018,0.180563169,1.094476581,0.18258949,-0.233838704,0.216962806,0.758801519
2734,DOM,2005,0.877483919,-0.28059368,-0.141975976,-0.286693591,-0.3987231,0.714476217,-0.375583486,-0.062675222,0.390990855,1.062455938,-0.285510553,-0.566586263,-0.551771818,-0.939261521,0.011133434,-0.139810339,0.995996764,0.433670166
2735,DOM,2006,0.862261597,-0.173925492,-0.07449043,-0.259710658,-0.561405935,0.300080866,0.146393433,-0.076449259,0.497779196,1.099376203,-0.221052087,-0.518500981,-0.120849609,-0.939115069,-0.128658664,-0.124238023,0.301568849,0.634040572
2736,DOM,2007,0.714175087,-0.169864276,-0.635745842,-0.415815119,-0.584419906,0.965007576,-0.285261977,-0.257224373,-0.668531866,0.784511869,-0.182400868,-0.771429218,-0.691676875,-1.212685933,-0.090385091,-0.211115177,1.016821241,-0.698847537
2737,DOM,2008,0.736844299,-0.169690732,-0.578534194,-0.405350305,-0.625008802,0.552139776,-0.183766404,-0.272840549,-0.59747753,0.843469134,-0.209037234,-0.6849261,-0.606042723,-1.165108822,-0.113349031,-0.196636212,0.297434972,-0.590884627
2738,DOM,2009,0.742718331,-0.167286347,-0.568983349,-0.40148139,-0.628777573,0.481589668,-0.171999701,-0.281579809,-0.588517616,0.849312495,-0.207470458,-0.682849779,-0.601194609,-1.159359553,-0.109689373,-0.203357471,0.208259393,-0.581097706
2739,DOM,2010,0.818655005,-0.238542203,-0.539477208,-0.507265012,-0.022338567,0.248513183,0.052927412,-0.266846477,-0.760732628,0.851824829,-0.2760601,-0.815339184,-0.062040144,-1.189825664,-0.083188154,-0.123344124,0.028643665,-0.781024277
2740,DOM,2011,,,,,,,,,,0.864999543,-0.210934944,-0.207273246,-0.591929347,-1.211732675,-0.094043744,-0.235384134,-0.025266634,-0.510188796
2741,DOM,2012,,,,,,,,,,0.743813593,0.21547947,-0.292196985,1.086319337,-1.23389043,-0.261226473,-0.314680712,-0.095636871,-0.530905163
2742,DOM,2013,,,,,,,,,,0.557165282,-0.233266949,0.014371463,-0.601423077,0.979025013,0.034652396,-0.272231473,0.230531199,0.323737772
2743,DOM,2014,,,,,,,,,,0.565739077,0.067286218,-0.650459122,-0.240833903,-0.151138387,-0.129119926,-0.207670485,-0.034962278,-0.019527889
2744,DRV,1954,,,,,,,,,,-0.452371707,-0.102286175,0.360404916,-0.035720624,-0.167502887,-0.166579123,-0.245858758,0.195823568,-0.922250341
2745,DRV,1955,,,,,,,,,,-1.430273644,-0.221616528,1.056884278,-0.185983753,0.032979354,-0.082844062,-0.301590596,0.203526854,-0.013468956
2746,DRV,1956,,,,,,,,,,-1.316473422,-0.227447479,0.579090531,-0.213713569,-0.2280517,-0.090836739,-0.344439932,0.021188462,-0.033722654
2747,DRV,1957,,,,,,,,,,-0.627549006,-0.213756425,-0.474086475,-0.103220739,-0.099862124,-0.214673508,-0.343034112,0.008975136,-0.606801309
2748,DRV,1958,,,,,,,,,,-1.177693971,-0.249750626,-0.324111088,-0.199145298,-0.419691991,-0.144509958,-0.37032597,-0.179545974,-0.07772022
2749,DRV,1959,,,,,,,,,,0.150210155,-0.198352158,-0.13243643,-0.013794719,-0.080734584,-0.198663016,-0.404185582,-0.115822703,-0.970771494
2750,DRV,1960,,,,,,,,,,-0.274092863,-0.20805729,-0.406099858,-0.231165276,0.467501575,-0.16926716,-0.320395176,0.107290747,-0.75099676
2751,DRV,1961,,,,,,,,,,0.214839688,-0.210484721,-0.193031745,0.001598839,-0.024916998,-0.164258018,-0.424762646,-0.041314945,-0.866659749
2752,DRV,1962,,,,,,,,,,-0.344234334,-0.202460005,-0.291883325,-0.129445885,-0.107979158,-0.173421074,-0.399756114,0.249064498,-0.616435958
2753,DRV,1963,,,,,,,,,,-0.188620401,-0.21050649,0.011592456,0.286771289,-0.139488119,-0.228457848,-0.374723871,0.032040472,-0.737617882
2754,DRV,1964,,,,,,,,,,-0.945263017,-0.247145122,-0.473002112,-0.054359109,-0.288001857,-0.199646673,-0.318004379,0.242230081,-0.245571323
2755,DRV,1965,,,,,,,,,,0.230014906,-0.223237316,-0.222966597,0.014651853,-0.071308522,-0.15970048,-0.427612811,-0.306493772,-0.72534737
2756,DRV,1966,,,,,,,,,,-0.484900553,-0.215353248,-0.094073037,0.042443649,0.209662147,-0.167831274,-0.41151643,-0.425202428,-0.420984417
2757,DRV,1967,,,,,,,,,,-0.394525685,-0.2522844,-0.473556178,-0.014255466,0.181836839,-0.160584622,-0.347619891,-0.412370963,-0.292030748
2758,DRV,1968,,,,,,,,,,-0.146966782,-0.207784446,-0.137352183,-0.110132755,0.235579407,-0.154875453,-0.388733234,-0.156480093,-0.564863521
2759,DRV,1969,,,,,,,,,,-0.816168846,-0.208058883,-0.389971,-0.115195787,0.42998496,-0.178286872,-0.317954361,0.377966385,-0.284287143
2760,DRV,1970,,,,,,,,,,-1.120150088,-0.212362392,0.58816629,-0.124209307,0.223376528,-0.10361008,-0.269233281,0.229793112,0.022012817
2761,DRV,1971,,,,,,,,,,0.316739007,-0.208645115,0.044499518,0.063635745,0.191482046,-0.147232791,-0.459015052,-0.291158817,-0.597754372
2762,DRV,1972,,,,,,,,,,-0.25361781,-0.224544264,-0.439894375,-0.029963324,0.89325856,-0.195086954,-0.3021877,-0.617711107,-0.46421519
2763,DRV,1973,,,,,,,,,,-1.061606981,-0.252668951,-0.616381767,-0.255515663,-0.224182281,-0.162501208,-0.296612282,-0.371450647,0.106658028
2764,DRV,1974,,,,,,,,,,-0.231635424,-0.220382349,-0.298988199,-0.174491097,0.349884393,-0.133521836,-0.35900984,-0.613821319,-0.36108443
2765,DRV,1975,,,,,,,,,,-0.16888628,-0.2379734,-0.637626881,-0.053678312,-0.140475698,-0.192498823,-0.3246214,-0.215496541,-0.368904189
2766,DRV,1976,,,,,,,,,,-1.349349535,-0.203831491,0.998797244,-0.118958913,0.391551314,-0.079068001,-0.289098648,-0.091499801,0.238978778
2767,DZA,1962,,,,,,,,,,-1.200786316,-0.609512253,-1.035541756,3.167160589,0.100060735,-0.48537261,3.050102915,0.648399436,-0.549340444
2768,DZA,1963,,,,,,,,,,-1.434895736,-0.346922145,-0.86752132,-0.205082234,-0.261499169,-0.220941144,-0.074543176,0.481508866,0.044003799
2769,DZA,1964,,,,,,,,,,-1.291395181,-0.281746761,-0.837419353,-0.576713508,-0.364557518,-0.106262225,-0.112477566,0.372462178,-0.099195951
2770,DZA,1965,,,,,,,,,,0.13616587,-0.30366449,-1.134230254,0.634137643,-0.456004922,5.466363119,-0.238671195,-0.997064448,-1.103073686
2771,DZA,1966,,,,,,,,,,-1.529575336,-0.299070066,-0.827120657,-0.560659296,-0.417166978,-0.099074983,-0.140778595,0.401178276,0.106824632
2772,DZA,1967,,,,,,,,,,-0.736885431,-0.22909835,-0.919098348,-0.676236418,0.758213224,-0.151195989,-0.155961898,-0.017589274,-0.613019143
2773,DZA,1968,,,,,,,,,,-0.725013723,-0.241281352,-0.823353217,-0.599579998,-0.565510155,-0.125142827,-0.341881453,-0.529573064,-0.397159093
2774,DZA,1969,,,,,,,,,,-1.27341443,-0.274581173,-0.797294729,-0.531343327,-0.518184348,-0.109580087,-0.285374248,-0.335355526,0.058004181
2775,DZA,1970,,,,,,,,,,-0.817373819,-0.256888389,-0.810050275,-0.594027452,-0.608519179,-0.105769393,-0.341825643,-0.406454685,-0.232895367
2776,DZA,1971,,,,,,,,,,-1.028290865,-0.268537609,-0.798680456,-0.566065527,-0.558078413,-0.099473009,-0.344180518,-0.415497076,-0.049381592
2777,DZA,1972,,,,,,,,,,-0.606870633,-0.244146234,-0.827506644,-0.63593626,-0.725881492,-0.111266352,-0.345903725,-0.247393403,-0.368274374
2778,DZA,1973,,,,,,,,,,-0.616365962,-0.255077656,-0.80536462,-0.620147103,-0.782685062,-0.096879362,-0.380471287,-0.432070011,-0.297396509
2779,DZA,1974,,,,,,,,,,-0.409634822,-0.241792495,-0.831967472,-0.668401475,-0.766750538,-0.10267559,-0.366374812,-0.222505758,-0.455362703
2780,DZA,1975,,,,,,,,,,-1.568246243,-0.223353634,-0.863720997,-0.516026813,0.013102758,-0.206853521,-0.195830518,-0.015574428,0.173655186
2781,DZA,1976,,,,,,,,,,-1.514653356,-0.229571006,-0.982011688,-0.347066142,0.163222679,-0.08251179,-0.060906274,-0.137081053,-0.182336619
2782,DZA,1977,,,,,,,,,,-1.28270819,-0.303043326,-0.811980733,0.701667256,-0.382516612,-0.411007912,-0.301234186,-0.53750432,-0.005682995
2783,DZA,1978,-1.027761544,-0.297656915,-1.012195269,-0.424687102,0.581157672,-0.47054138,0.405174208,-0.537565129,0.360256783,-1.327311947,-0.29537365,-0.76833444,0.326527381,-0.729182904,-0.136988042,-0.442039141,-0.391628192,0.301460451
2784,DZA,1979,-1.153184542,-0.312009372,-1.238262706,-0.465817781,0.902501264,1.024503443,0.613830014,-0.435081361,0.164635687,-1.551020654,-0.251718016,-0.936141161,0.970685385,-0.892285841,-0.26664514,-0.421937049,1.869572122,0.03049923
2785,DZA,1980,-1.077767873,-0.261486677,-1.06269202,-0.481794849,-0.117664715,0.213078175,-0.578867665,-0.304761246,0.318955046,-1.344508921,-0.27329249,-0.812124505,-0.577829439,-0.746436351,-0.160437147,-0.290097947,0.46907417,0.292845507
2786,DZA,1981,-1.117292958,0.787725639,-1.025175672,-0.573802116,-0.160302221,0.072821636,-0.61746732,-0.247080441,0.353970249,-1.390117131,0.786137751,-0.892070157,-0.64104183,-0.682417753,-0.213269722,-0.257914229,0.302628116,0.357081215
2787,DZA,1982,-1.08829295,-0.279515185,-1.01940099,-0.461490994,-0.226160521,-0.031494494,-0.12581258,-0.350764581,0.366890921,-1.33101021,-0.325261041,-0.822863854,-0.188494391,-0.772654269,-0.270481295,-0.311355065,0.123308161,0.400265557
2788,DZA,1983,-1.060145775,-0.254273525,-1.034039487,-0.470188105,-0.128971029,0.001427853,-0.543567556,-0.330979024,0.345834787,-1.326978839,-0.268592162,-0.805895541,-0.563285098,-0.729188544,-0.149458171,-0.310261725,0.201547432,0.32220627
2789,DZA,1984,-1.054271742,-0.251869141,-1.024488642,-0.46631919,-0.132739801,-0.069122255,-0.531800853,-0.339718283,0.354794701,-1.321135479,-0.267025386,-0.803819219,-0.558436984,-0.723439275,-0.145798513,-0.316982984,0.112371853,0.331993191
2790,DZA,1985,-1.07379503,-0.252912248,-1.022342581,-0.430387155,0.105800376,-0.14230841,-0.013302776,-0.3517899,0.299375131,-1.370106535,-0.267883532,-0.774336267,0.312312453,-0.715924407,-0.285475321,-0.335702602,0.004902246,0.200325356
2791,DZA,1986,-1.067920997,-0.250507864,-1.012791737,-0.426518241,0.102031605,-0.212858518,-0.001536073,-0.36052916,0.308335044,-1.364263174,-0.266316756,-0.772259945,0.317160566,-0.710175138,-0.281815663,-0.342423862,-0.084273333,0.210112277
2792,DZA,1987,-1.058922786,-0.267493264,-0.971646767,-0.442146421,-0.245004379,-0.384245032,-0.066979065,-0.394460877,0.41169049,-1.301793407,-0.317427161,-0.812482246,-0.164253822,-0.743907924,-0.252183003,-0.344961361,-0.322569736,0.449200162
2793,DZA,1988,-1.003710585,0.630376874,-0.852404388,0.486135805,-0.097668724,-0.420650313,-0.67451059,-0.576352144,0.322170619,-1.267994809,0.677394356,0.557962188,-0.653642668,-0.549282842,-0.086446707,-0.782102854,-0.294853933,0.299423425
2794,DZA,1989,-0.91933093,-0.113277694,-0.997171471,0.606204979,0.678137175,-0.077867779,-0.060106587,-0.442625109,0.375225428,-1.230875959,-0.012912337,0.649570334,0.507137971,-0.617734732,-0.050989199,-0.647313061,-0.030342118,-0.131702978
2795,DZA,1990,-0.789104433,-0.209224316,-1.145445566,0.812511489,0.433154463,-0.35470167,0.23513125,-0.322953443,0.305152487,-0.998904362,-0.137331894,1.043673165,0.522768977,-0.723972519,-0.134558562,-0.53336473,-0.467511687,-0.174663042
2796,DZA,1991,-0.703062458,1.0681473,-1.284515728,2.443735922,0.125639564,-0.541821351,0.098193234,1.47084459,0.712027196,-0.795937909,1.122874257,3.092368728,0.236295712,-0.640115665,-0.2865228,2.124811472,-0.73168493,0.222838801
2797,DZA,1992,-0.613227377,1.121802198,-1.412686086,0.639357643,3.529108217,-1.001049543,-0.035497861,1.910060437,0.356619668,-0.726241791,1.146510481,1.036848547,0.730481106,-0.764479136,5.283431917,2.626657853,-1.098151265,-0.066335094
2798,DZA,1993,,,,,,,,,,-1.581427562,-0.250619533,0.846212552,-0.065160982,0.488257661,-0.321979669,3.56470855,2.182554753,-0.067338206
2799,DZA,1994,,,,,,,,,,-1.408580609,-0.018213975,2.492745047,0.318579605,0.927430695,-0.276899398,3.644996854,0.994094237,-0.031808612
2800,DZA,1995,,,,,,,,,,-1.513856974,0.330592076,2.193164799,0.179059789,0.644691482,0.026367345,3.561556729,2.498481748,-0.030702843
2801,DZA,1996,,,,,,,,,,0.00352242,-0.7095933,-0.948218127,0.919900318,0.191040534,-0.042345548,2.512030958,0.767531964,-1.035431477
2802,DZA,1997,,,,,,,,,,0.780168669,-0.588569707,-0.838972306,0.375219026,0.046194461,-0.43665411,2.615354249,-0.329886074,-0.885250646
2803,DZA,1998,,,,,,,,,,0.70155302,-0.622935682,-1.148328929,0.022952399,1.984312053,-0.125307629,2.771974784,-0.418032145,-2.232442523
2804,DZA,1999,,,,,,,,,,0.786356985,-0.616362555,-0.948510924,-0.065524586,2.05553438,-0.250044901,2.838696193,-0.78278215,-1.618908883
2805,DZA,2000,,,,,,,,,,0.812290017,-0.661491582,-0.959821116,-0.106552998,2.081400209,-0.185204062,2.656096499,-0.050410789,-1.237350282
2806,DZA,2001,,,,,,,,,,0.792328924,0.248348157,-1.001818422,-0.117702801,2.156586115,-0.252997964,2.677306025,-0.621043824,-1.209823104
2807,DZA,2002,,,,,,,,,,0.814931773,-0.439972991,-0.937961415,0.300565669,2.065169639,-0.343300914,2.681912374,-0.854558478,-1.13290776
2808,DZA,2003,0.819655665,-0.526189467,0.276740981,-0.615042331,0.079791949,-0.216869657,-1.055941762,1.761573477,-1.68616044,0.739521942,-0.564418351,-1.089223488,-1.028400993,0.660803419,-0.117919539,2.653832067,0.247356453,-1.772826533
2809,DZA,2004,0.823360518,-0.540855353,0.257211738,-0.515706002,0.155139553,-0.456193977,-0.25598775,1.785581245,-1.3946754,0.810059702,-0.61504082,-0.887345866,0.012346032,0.693775912,-0.28758275,2.695346025,-0.546676931,-1.672339492
2810,DZA,2005,0.684917233,-0.298336949,0.34996978,-0.451829449,0.073878652,-0.291153816,-0.151193308,0.033518925,-1.445946388,0.685997743,-0.259875949,-0.860477638,0.121548214,0.875688391,-0.219460005,0.166186795,-0.426276307,-1.910682619
2811,DZA,2006,0.716188586,-0.292485074,0.366925407,-0.480023655,-0.172199068,-0.359067877,-0.646157978,0.028112024,-1.372606989,0.74665552,-0.255884251,-0.885807947,-0.739504995,0.879672061,-0.07246388,0.171463895,-0.497157859,-1.759440941
2812,DZA,2007,0.674392156,-0.316365457,0.39326081,-0.431525594,-0.034617155,-0.535726485,0.301861777,-0.01248441,-1.398010512,0.699496455,-0.311844499,-0.871216986,0.510883262,0.849470474,-0.329504153,0.144929677,-0.772042316,-1.803262569
2813,DZA,2008,0.94107688,-0.411249937,1.202023957,-0.508243667,0.701729297,-0.805500502,-0.965270217,0.1819861,-0.818419848,0.973902612,-0.334488897,-0.900923225,-0.510728524,1.720505127,0.171170189,0.297168271,-0.632143307,-1.247401456
2814,DZA,2009,0.858961376,-0.354384745,1.221623825,-0.386712604,-0.008631334,-0.815537594,-0.744635464,0.145722752,-0.612091265,0.986961009,-0.311639113,-0.783032644,-0.662036191,1.728356445,0.032434848,0.218242047,-0.796468333,-0.9460176
2815,DZA,2010,0.871408999,-0.348806064,1.208540209,-0.376415563,-0.007556147,-0.878968211,-0.742768994,0.370838695,-0.561021716,0.993358647,-0.283551387,-0.775665512,-0.651719648,1.734725426,0.027380915,0.387903738,-0.868494871,-0.922773871
2816,DZA,2011,,,,,,,,,,1.037510271,0.463353798,0.119359406,-0.741034704,1.809991324,0.028893776,0.175203537,-1.11508696,-0.845184118
2817,DZA,2012,,,,,,,,,,1.007037797,-0.37371893,-0.403234429,0.592588332,1.68921353,-0.234074506,0.228346991,-1.341113557,-0.937649917
2818,DZA,2013,,,,,,,,,,0.080088621,0.205563255,0.218523305,0.224461576,-0.114627594,-0.199843127,-0.131381068,-0.077770332,-0.325503715
2819,DZA,2014,,,,,,,,,,0.501587958,1.463078933,-0.605343394,-0.146023114,-0.634185503,-0.108521236,-0.161387739,0.170788426,0.36768151
2820,ECU,1950,,,,,,,,,,0.726923751,-0.277074214,-0.713633261,-0.556656021,-0.116727812,-0.06430696,-0.238229849,0.170456044,-0.344939751
2821,ECU,1951,,,,,,,,,,0.672204553,-0.176375749,-0.679482686,0.460926273,0.224565535,-0.210106419,-0.125380955,0.35556759,-0.477279268
2822,ECU,1952,,,,,,,,,,0.488397033,0.390383872,-0.757950594,1.563974151,0.149927894,-0.332719913,-0.128574119,0.063967228,-0.41139071
2823,ECU,1953,,,,,,,,,,-0.353440641,0.400294927,-0.848704144,-0.615720186,-0.214585067,-0.124371633,0.122088738,0.578595029,-0.239301378
2824,ECU,1954,,,,,,,,,,-0.346673325,-0.226245034,-0.780090345,-0.57944048,-0.316827299,-0.103104664,0.172670957,0.797285981,-0.21974136
2825,ECU,1955,,,,,,,,,,0.637746849,-0.327630386,-0.694457177,-0.132010096,-0.921089123,-0.106348374,0.0035726,-1.741474196,-0.830651831
2826,ECU,1956,,,,,,,,,,0.391826688,-0.3090972,-0.677278404,1.240821636,-0.282027167,-0.253842144,-0.332322078,0.145878233,-0.289989439
2827,ECU,1957,,,,,,,,,,0.65982168,-0.261185239,-0.729642253,-0.586192225,-0.259656478,-0.06647594,-0.234825209,0.293684002,-0.308062717
2828,ECU,1958,,,,,,,,,,0.567710566,0.047513013,-0.736359041,-0.530692758,-0.151504972,-0.093678222,-0.196288627,0.06394205,-0.103216638
2829,ECU,1959,,,,,,,,,,0.548704381,0.702746185,-0.732133455,-0.508019654,-0.225017754,-0.109544251,0.048714534,0.303166662,-0.567015808
2830,ECU,1960,,,,,,,,,,0.5988027,-0.030474849,-0.760111246,1.436674504,0.145064009,-0.324498718,-0.115229815,-0.223464812,-0.530473424
2831,ECU,1961,,,,,,,,,,-0.859948993,0.409518719,-1.023534457,0.719628734,-0.293689221,5.255233646,-0.209713544,0.18257489,0.083529988
2832,ECU,1962,,,,,,,,,,0.497839546,0.171675191,-0.796387816,0.277472227,0.407036657,-0.202544162,-0.043388161,0.239861534,-0.958140646
2833,ECU,1963,,,,,,,,,,0.595719229,-0.359474913,-1.06345152,0.665327941,-0.117834948,5.502311094,-0.178969904,-0.739247091,-0.940696831
2834,ECU,1964,,,,,,,,,,0.562792905,0.036035172,-0.789447675,-0.700496824,-0.586643078,-0.089465245,-0.042584817,0.094242484,-0.875973321
2835,ECU,1965,,,,,,,,,,0.595106499,0.438487164,-0.759920631,0.306538453,0.180438669,-0.213174894,0.045937857,-0.115590012,-0.811276996
2836,ECU,1966,,,,,,,,,,-0.694604878,0.572896203,-1.0219107,0.553764964,-0.140062029,5.246361111,-0.288245225,-0.119050506,0.202616134
